Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
14.115            0.008212        0.470508
14.130            0.006990        0.400482
14.145            0.005760        0.330049
14.160            0.004524        0.259220
14.175            0.003281        0.188007
14.190            0.002032        0.116424
14.205            0.000776        0.044484
14.220           -0.000485       -0.027801
14.235           -0.001753       -0.100419
14.250           -0.003026       -0.173354
14.265           -0.004304       -0.246595
14.280           -0.005587       -0.320129
14.295           -0.006876       -0.393940
14.310           -0.008168       -0.468016
14.325           -0.009466       -0.542344
14.340           -0.010767       -0.616909
14.355           -0.012072       -0.691697
14.370           -0.013381       -0.766695
14.385           -0.014694       -0.841889
14.400           -0.016009       -0.917264
14.415           -0.017328       -0.992806
14.430           -0.018649       -1.068501
14.445           -0.019972       -1.144335
14.460           -0.021298       -1.220294
14.475           -0.022626       -1.296363
14.490           -0.023955       -1.372527
14.505           -0.025286       -1.448773
14.520           -0.026618       -1.525086
14.535           -0.027951       -1.601451
14.550           -0.029284       -1.677855
14.565           -0.030618       -1.754282
14.580           -0.031952       -1.830719
14.595           -0.033286       -1.907150
14.610           -0.034620       -1.983563
14.625           -0.035953       -2.059941
14.640           -0.037285       -2.136271
14.655           -0.038616       -2.212539
14.670           -0.039946       -2.288731
14.685           -0.041274       -2.364832
14.700           -0.042600       -2.440828
14.715           -0.043925       -2.516705
14.730           -0.045247       -2.592450
14.745           -0.046566       -2.668048
14.760           -0.047883       -2.743485
14.775           -0.049196       -2.818749
14.790           -0.050507       -2.893825
14.805           -0.051814       -2.968700
14.820           -0.053117       -3.043360
14.835           -0.054416       -3.117793
14.850           -0.055711       -3.191985
14.865           -0.057001       -3.265923
14.880           -0.058287       -3.339595
14.895           -0.059568       -3.412987
14.910           -0.060844       -3.486087
14.925           -0.062114       -3.558882
14.940           -0.063379       -3.631360
14.955           -0.064638       -3.703510
14.970           -0.065892       -3.775318
14.985           -0.067139       -3.846773
15.000           -0.068380       -3.917864
15.015           -0.069614       -3.988578
15.030           -0.070841       -4.058905
15.045           -0.072062       -4.128833
15.060           -0.073275       -4.198351
15.075           -0.074481       -4.267448
15.090           -0.075679       -4.336114
15.105           -0.076870       -4.404337
15.120           -0.078053       -4.472108
15.135           -0.079228       -4.539417
15.150           -0.080394       -4.606252
15.165           -0.081552       -4.672605
15.180           -0.082702       -4.738466
15.195           -0.083843       -4.803825
15.210           -0.084974       -4.868673
15.225           -0.086097       -4.933000
15.240           -0.087211       -4.996798
15.255           -0.088315       -5.060058
15.270           -0.089409       -5.122772
15.285           -0.090494       -5.184930
15.300           -0.091569       -5.246525
15.315           -0.092634       -5.307548
15.330           -0.093689       -5.367991
15.345           -0.094734       -5.427847
15.360           -0.095768       -5.487108
15.375           -0.096792       -5.545767
15.390           -0.097805       -5.603816
15.405           -0.098807       -5.661248
15.420           -0.099799       -5.718056
15.435           -0.100779       -5.774234
15.450           -0.101749       -5.829774
15.465           -0.102707       -5.884671
15.480           -0.103654       -5.938917
15.495           -0.104589       -5.992507
15.510           -0.105513       -6.045435
15.525           -0.106425       -6.097694
15.540           -0.107325       -6.149279
15.555           -0.108214       -6.200184
15.570           -0.109090       -6.250403
15.585           -0.109955       -6.299932
15.600           -0.110807       -6.348765
15.615           -0.111647       -6.396896
15.630           -0.112475       -6.444321
15.645           -0.113290       -6.491035
15.660           -0.114093       -6.537033
15.675           -0.114883       -6.582310
15.690           -0.115661       -6.626861
