Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
14.145            0.005593        0.320464
14.160            0.004368        0.250272
14.175            0.003136        0.179701
14.190            0.001898        0.108763
14.205            0.000654        0.037471
14.220           -0.000596       -0.034162
14.235           -0.001852       -0.106123
14.250           -0.003114       -0.178399
14.265           -0.004380       -0.250977
14.280           -0.005652       -0.323844
14.295           -0.006929       -0.396987
14.310           -0.008210       -0.470391
14.325           -0.009495       -0.544044
14.340           -0.010785       -0.617931
14.355           -0.012078       -0.692038
14.370           -0.013375       -0.766353
14.385           -0.014676       -0.840861
14.400           -0.015979       -0.915548
14.415           -0.017286       -0.990400
14.430           -0.018595       -1.065402
14.445           -0.019906       -1.140542
14.460           -0.021220       -1.215804
14.475           -0.022535       -1.291174
14.490           -0.023852       -1.366638
14.505           -0.025171       -1.442182
14.520           -0.026490       -1.517791
14.535           -0.027811       -1.593451
14.550           -0.029132       -1.669148
14.565           -0.030454       -1.744867
14.580           -0.031775       -1.820594
14.595           -0.033097       -1.896315
14.610           -0.034418       -1.972015
14.625           -0.035739       -2.047681
14.640           -0.037059       -2.123297
14.655           -0.038377       -2.198851
14.670           -0.039694       -2.274327
14.685           -0.041010       -2.349711
14.700           -0.042324       -2.424990
14.715           -0.043636       -2.500150
14.730           -0.044945       -2.575177
14.745           -0.046252       -2.650056
14.760           -0.047556       -2.724775
14.775           -0.048857       -2.799319
14.790           -0.050155       -2.873675
14.805           -0.051449       -2.947830
14.820           -0.052740       -3.021771
14.835           -0.054026       -3.095483
14.850           -0.055309       -3.168955
14.865           -0.056587       -3.242173
14.880           -0.057860       -3.315124
14.895           -0.059128       -3.387796
14.910           -0.060391       -3.460175
14.925           -0.061649       -3.532250
14.940           -0.062902       -3.604009
14.955           -0.064149       -3.675438
14.970           -0.065389       -3.746527
14.985           -0.066624       -3.817263
15.000           -0.067852       -3.887635
15.015           -0.069074       -3.957630
15.030           -0.070289       -4.027239
15.045           -0.071497       -4.096449
15.060           -0.072697       -4.165249
15.075           -0.073891       -4.233630
15.090           -0.075077       -4.301579
15.105           -0.076255       -4.369086
15.120           -0.077425       -4.436141
15.135           -0.078588       -4.502735
15.150           -0.079742       -4.568856
15.165           -0.080887       -4.634495
15.180           -0.082024       -4.699642
15.195           -0.083153       -4.764288
15.210           -0.084272       -4.828424
15.225           -0.085382       -4.892040
15.240           -0.086483       -4.955127
15.255           -0.087575       -5.017677
15.270           -0.088657       -5.079681
15.285           -0.089730       -5.141130
15.300           -0.090792       -5.202017
15.315           -0.091845       -5.262333
15.330           -0.092888       -5.322070
15.345           -0.093920       -5.381220
15.360           -0.094942       -5.439776
15.375           -0.095954       -5.497731
15.390           -0.096954       -5.555076
15.405           -0.097944       -5.611806
15.420           -0.098924       -5.667912
15.435           -0.099892       -5.723389
15.450           -0.100849       -5.778230
15.465           -0.101795       -5.832427
15.480           -0.102730       -5.885975
15.495           -0.103653       -5.938868
15.510           -0.104564       -5.991099
15.525           -0.105464       -6.042663
15.540           -0.106353       -6.093553
15.555           -0.107229       -6.143765
15.570           -0.108093       -6.193292
15.585           -0.108946       -6.242130
15.600           -0.109786       -6.290272
15.615           -0.110614       -6.337714
15.630           -0.111430       -6.384452
15.645           -0.112233       -6.430478
15.660           -0.113024       -6.475790
15.675           -0.113802       -6.520383
15.690           -0.114568       -6.564251
